claim_id,perspective_id,text,stance
406,23535,Integration of Africa solves the border issues. ,support
406,23536,Having integration would solve to border problem,support
406,23537,There would be no more border issues if there was integration,support
406,3032,The role of leaders will prevent success,undermine
656,5452,Positive discrimination towards women should not be allowed,undermine
656,5455,"It is Men, Not Women, who are Disadvantaged in our Society",undermine
656,5453,Will Cause Resentment Between Men and Women,undermine
656,5454,It does not address the underlying issues,undermine
656,5451,Positive discrimination towards women should be allowed,support
656,25795,It is right to treated women differently than men in some cases. ,support
656,25796,"Due to physical difference between men and women, it's ok to have some positive discrimination towards women. ",support
656,547,Parliament must be representative of our society and that requires a substantial increase in the number of women which only positive discrimination can achieve,support
656,21375,"If we want Parliament to be truly representative of our society, we must use positive discrimination to increase the number of female members",support
656,545,Female role models are needed urgently to raise aspirations among young women and change parliamentary practices,support
656,21370,Female role models need to give hope to the desires of young women and change parliamentary practices.,support
656,21371,Female role models need to help young women achieve higher aspiration to change parliamentary practices.,support
656,21372,In order to change parliamentary practices it is urgent to have female role models to raise aspirations among young women.,support
656,550,Positive discrimination for women is discrimination,undermine
656,548,All-women shortlists or quotas restrict a constituent's freedom of choice,undermine
656,21378,Positive discrimination takes away voters' freedom of choice by limiting their choices to women,undermine
656,551,Women are vastly underrepresented in democratic legislatures across the world. Until 20 years ago women had never been more than 5% of MPs in UK Parliament. ,support
656,21387,"Until as recently as 20 years ago, no more than 5% of MPs in UK Parliament were female. Positive discrimination would increase that statistic",support
656,7641,You have to treat people differently in order to reach equality,support
578,4504,College graduates are more productive as members of society.,support
578,24878,An increase of graduates from college is beneficial to those in society who never attend college.,support
578,4517,Many people succeed without college degrees.,undermine
578,24897,"Some argue that a college education may not be necessary, since there are many people who have succeeded despite not having college degrees. ",undermine
578,24898,"The question of whether or not a college education is necessary for success is one that is debated, as many successful people are not college educated.",undermine
578,4515,Many college graduates are employed in jobs that do not require college degrees.,undermine
578,24893,Many people with college degrees find themselves working in positions in which their degrees are not a requirement. ,undermine
578,24894,More and more college educated people are accepting jobs for which they do not need a college education. ,undermine
578,4511,College exposes students to diverse people and ideas.,support
578,24889,One of the benefits of a college education is the exposure it provides to a multitude of people and ideas.,support
578,24890,College exposes students to a wide  range of experiences and world perspectives.,support
578,4499,College graduates are more likely to have health insurance and retirement plans.,support
578,24867,Those who graduate from college are more likely to have retirement plans and health insurance.,support
578,24868,Graduating from college increases the likelihood of having health insurance and a retirement plan.,support
578,4528,Colleges may be indoctrinating students instead of educating them.,undermine
578,24907,Colleges may be brainwashing their students rather than helping them further their education.,undermine
578,24908,There are more students that are having their views and values shifted during college than in the past.,undermine
578,4503,The children of college graduates are healthier and more prepared for school.,support
578,24875,"College graduates tend to have healthier, better educated offspring.",support
578,24876,Children are typically healthier and more studious when their parents have graduated  college.,support
578,4497,More and more jobs require college degrees.,support
